Customer_ID_number,OrderDate,Items,ItemCategory,Gender,Geographic location,Purchase History,ProductPrice,OrderQuantity,OrderNumber,PaymentMethod,Age
2231,2/2/2025,Hollandia Yoghurt,Beverage,M,Oshodi,9/16/2023,1500,10,SO77131,Cash Payment,45
2079,4/14/2025,Phone Charger,Electronics,M,Agege,10/4/2023,2404,1,SO21004,Cash Payment,23
4152,1/5/2025,Lux Soap,Personal Care,M,Shomolu,1/1/2023,1006,7,SO96899,Debit card,63
1891,5/20/2025,Golden Morn,Food,F,Fagba,10/30/2022,950,5,SO22655,Debit card,46
3811,3/22/2025,Maggi Cubes,Food Seasoning,M,Ogba,8/23/2022,700,8,SO90310,Debit card,26
4129,4/18/2025,Golden Morn,Food,M,Agege,11/20/2022,950,1,SO62074,Debit card,50
4016,1/3/2025,Close-Up Toothpaste,Personal Care,F,Festac town,3/5/2023,1736,4,SO36349,Bank transfer,72
2556,1/25/2025,Plantain Chips,Snack,M,Ikeja,1/3/2023,1500,7,SO27077,Cash Payment,72
1369,3/17/2025,Maggi Cubes,Food Seasoning,F,Ketu,2/24/2024,700,5,SO57946,Debit card,43
4799,1/15/2025,Sunlight Detergent,Cleaning,M,Ikorodu,5/11/2023,1251,3,SO74671,Cash Payment,65
3081,3/11/2025,Nivea Roll-On,Personal Care,F,Surulere,3/2/2025,1299,8,SO81114,Cash Payment,41
4007,5/5/2025,Omo Detergent,Cleaning,M,Lagos Island,8/14/2023,1338,7,SO10305,Cash Payment,40
2407,4/29/2025,Local Broom,Cleaning,M,Ibeju lekki,1/23/2024,1579,4,SO50785,Bank transfer,38
1265,1/11/2025,Notebook (60 leaves),Stationery,M,Lagos Island,10/6/2022,1769,8,SO81262,Debit card,66
4422,5/28/2025,Always Sanitary Pad,Toiletries,F,Surulere,9/2/2023,950,2,SO77222,Bank transfer,33
3768,4/6/2025,Lipton Tea,Beverage,F,Surulere,11/30/2022,850,9,SO90460,Cash Payment,19
4050,2/2/2025,Notebook (60 leaves),Stationery,F,Iganmu,8/29/2022,1769,5,SO69850,Debit card,19
4312,4/17/2025,Local Broom,Cleaning,F,Ikotun,5/2/2023,1579,5,SO38856,Cash Payment,71
2839,4/21/2025,Jik Bleach,Cleaning,F,Lagos Island,7/23/2023,1442,2,SO36250,Debit card,37
1553,4/10/2025,Spaghetti,Food,M,Festac town,2/25/2024,450,8,SO95104,Bank transfer,78
1853,3/17/2025,Oral-B Toothbrush,Personal Care,F,Ikeja,10/30/2024,1147,4,SO38452,Debit card,80
3529,1/26/2025,Local Broom,Cleaning,F,Shomolu,3/15/2024,1579,1,SO40042,Bank transfer,20
2259,3/23/2025,Pen (Pack of 5),Stationery,M,Lakowe,3/30/2024,2489,9,SO25434,Bank transfer,23
4045,1/13/2025,Plantain Chips,Snack,M,Sangotedo,4/8/2023,1500,10,SO49385,Cash Payment,22
2359,1/21/2025,Jik Bleach,Cleaning,F,Ikotun,4/24/2023,1442,3,SO81581,Cash Payment,74
3523,4/2/2025,Hollandia Yoghurt,Beverage,F,Agege,5/11/2023,1500,2,SO38197,Cash Payment,33
3681,3/1/2025,Spaghetti,Food,F,Shomolu,5/5/2023,450,5,SO86927,Debit card,56
1361,3/19/2025,Spaghetti,Food,F,Iyana ipaja,5/22/2024,450,5,SO29092,Cash Payment,67
4851,5/2/2025,Dove Body Wash,Personal Care,F,Mafoluku,5/1/2022,1778,3,SO73052,Cash Payment,56
4098,1/21/2025,Maggi Cubes,Food Seasoning,F,Agege,12/3/2022,700,9,SO89240,Cash Payment,37
3508,3/5/2025,Beans,Food,M,Agege,11/21/2024,12000,1,SO31230,Cash Payment,53
2288,4/14/2025,Eva Water,Beverage,M,Ikeja,3/4/2023,400,2,SO90549,Bank transfer,72
4717,4/28/2025,Morning Fresh Dishwash,Cleaning,F,Festac town,10/25/2023,1451,4,SO42874,Cash Payment,73
1387,3/27/2025,Bread (Small Loaf),Food,F,Lakowe,2/12/2024,1300,2,SO78708,Cash Payment,30
1687,5/24/2025,Bread (Small Loaf),Food,M,Iyana ipaja,2/28/2025,1300,1,SO19790,Debit card,72
4797,5/29/2025,Fayrouz,Beverage,M,Ketu,7/28/2024,500,2,SO41280,Bank transfer,33
1810,5/1/2025,Semovita,Food,M,Lakowe,10/29/2022,3400,5,SO81028,Cash Payment,22
3923,1/8/2025,Shea Butter,Personal Care,F,Surulere,7/4/2022,1855,8,SO43058,Cash Payment,64
2595,3/1/2025,Local Broom,Cleaning,F,Ikotun,9/11/2023,1579,7,SO39598,Debit card,20
3535,5/4/2025,Jik Bleach,Cleaning,F,Ikotun,4/7/2024,1442,4,SO16460,Bank transfer,43
3427,3/14/2025,Semovita,Food,F,Mafoluku,8/14/2024,3400,9,SO35195,Debit card,56
4426,3/2/2025,Spaghetti,Food,F,Ketu,8/21/2023,450,10,SO83709,Debit card,58
1101,1/27/2025,Semovita,Food,F,Iyana ipaja,3/4/2025,3400,9,SO68994,Cash Payment,51
1712,5/21/2025,Pen (Pack of 5),Stationery,M,Agege,6/22/2022,2489,2,SO43775,Debit card,36
2975,4/26/2025,Fayrouz,Beverage,M,Yaba,5/27/2022,500,2,SO91994,Bank transfer,30
2973,4/3/2025,Milo,Beverage,M,Mafoluku,11/16/2022,1200,9,SO48014,Cash Payment,70
1157,3/26/2025,Plantain Chips,Snack,M,Oshodi,11/19/2024,1500,10,SO94530,Bank transfer,64
1330,1/9/2025,Golden Morn,Food,M,Lakowe,5/26/2022,950,6,SO70208,Cash Payment,41
4654,4/21/2025,Dettol Antiseptic,Cleaning,F,Ikotun,10/20/2022,1533,5,SO88229,Cash Payment,32
1141,3/27/2025,Semovita,Food,F,Fagba,8/25/2022,3400,10,SO74781,Debit card,20
4162,2/6/2025,Diaper Rash Cream,Baby Products,F,Mafoluku,4/6/2025,8148,9,SO94603,Bank transfer,32
4855,5/24/2025,Spaghetti,Food,F,Fadeyi,11/30/2023,450,4,SO92028,Cash Payment,71
4217,4/8/2025,Coca-Cola,Beverage,M,Sangotedo,12/2/2023,500,2,SO97188,Bank transfer,51
1750,3/19/2025,Golden Morn,Food,M,Ketu,5/11/2025,950,4,SO75107,Bank transfer,41
4578,3/19/2025,Semovita,Food,M,Oshodi,4/10/2025,3400,2,SO63036,Bank transfer,78
3299,2/14/2025,Indomie Instant Noodles,Food,M,Festac town,1/30/2024,250,5,SO15816,Debit card,60
3231,2/12/2025,Indomie Instant Noodles,Food,M,Fadeyi,3/15/2022,250,10,SO64114,Bank transfer,18
4086,1/1/2025,Hollandia Yoghurt,Beverage,M,Surulere,1/18/2023,1500,2,SO48325,Debit card,18
4651,3/20/2025,Semovita,Food,M,Ogba,4/29/2022,3400,2,SO39736,Cash Payment,70
1877,3/10/2025,Jik Bleach,Cleaning,F,Lagos Island,7/7/2023,1442,10,SO84670,Bank transfer,53
1849,4/7/2025,Semovita,Food,M,Lakowe,3/5/2025,3400,3,SO27356,Cash Payment,54
2502,4/19/2025,Diaper Rash Cream,Baby Products,M,Iganmu,3/16/2025,8148,7,SO99883,Bank transfer,58
4988,3/12/2025,Hand Sanitizer,Personal Care,F,Ikotun,4/3/2022,1843,8,SO87094,Cash Payment,67
4430,3/23/2025,Semovita,Food,F,Surulere,3/27/2023,3400,3,SO50224,Bank transfer,58
4255,5/12/2025,Huggies Baby Wipes,Baby Products,M,Fadeyi,12/23/2022,8052,9,SO38921,Cash Payment,35
3348,5/28/2025,Maggi Cubes,Food Seasoning,F,Festac town,6/17/2023,700,10,SO85701,Bank transfer,21
1522,5/16/2025,Indomie Instant Noodles,Food,M,Iganmu,6/12/2023,250,1,SO65376,Cash Payment,72
1052,3/28/2025,Bobo Yogurt,Beverage,F,Ikotun,12/26/2024,1000,6,SO27334,Debit card,66
3579,2/5/2025,Plantain Chips,Snack,F,Shomolu,1/7/2024,1500,3,SO39023,Debit card,77
1208,5/31/2025,Eva Water,Beverage,M,Yaba,11/14/2022,400,1,SO37156,Bank transfer,52
2835,1/30/2025,Sponge (Pack),Cleaning,F,Ikeja,11/22/2024,1512,9,SO35141,Debit card,80
1265,5/29/2025,Maggi Cubes,Food Seasoning,F,Fadeyi,1/10/2022,700,7,SO86208,Cash Payment,66
2389,5/20/2025,Morning Fresh Dishwash,Cleaning,M,Mushin,8/9/2022,1451,10,SO85805,Cash Payment,33
4387,2/17/2025,Jik Bleach,Cleaning,F,Lagos Island,7/22/2022,1442,8,SO85396,Bank transfer,33
1148,4/15/2025,Coca-Cola,Beverage,F,Ikeja,12/29/2024,500,9,SO61154,Debit card,54
4508,2/14/2025,Morning Fresh Dishwash,Cleaning,F,Ikorodu,4/2/2025,1451,5,SO66848,Cash Payment,40
1958,5/22/2025,Maggi Cubes,Food Seasoning,M,Iyana ipaja,8/11/2023,700,9,SO98290,Cash Payment,24
4359,3/25/2025,Beans,Food,M,Surulere,10/10/2023,12000,4,SO48654,Bank transfer,24
1847,4/14/2025,Coca-Cola,Beverage,F,Ilupeju,2/13/2022,500,3,SO51842,Cash Payment,28
2584,1/2/2025,Maggi Cubes,Food Seasoning,M,Fagba,9/25/2024,700,8,SO73541,Debit card,18
3457,1/12/2025,Golden Morn,Food,M,Lagos Island,6/30/2024,950,3,SO78213,Debit card,25
1796,2/7/2025,Phone Charger,Electronics,F,Mafoluku,9/15/2024,2404,9,SO51809,Bank transfer,70
3973,4/7/2025,Dove Body Wash,Personal Care,F,Iganmu,1/16/2023,1778,1,SO66920,Debit card,54
4163,5/18/2025,Golden Morn,Food,M,Festac town,9/8/2022,950,7,SO99680,Cash Payment,32
1979,3/26/2025,Plantain Chips,Snack,F,Lagos Island,6/30/2024,1500,1,SO77489,Debit card,41
4283,3/31/2025,Mathematical Set,School Supplies,F,Ogba,1/28/2024,1320,4,SO86495,Cash Payment,52
3227,4/26/2025,Bobo Yogurt,Beverage,M,Mushin,4/9/2022,1000,8,SO39264,Cash Payment,66
2152,4/6/2025,Golden Morn,Food,M,Badore,7/29/2022,950,9,SO89904,Bank transfer,48
4869,2/9/2025,Semovita,Food,F,Badore,5/7/2022,3400,2,SO45971,Bank transfer,79
4076,2/24/2025,Cerelac,Baby Products,F,Iganmu,1/31/2022,8540,1,SO62734,Cash Payment,77
2912,5/22/2025,Notebook (60 leaves),Stationery,M,Shomolu,3/12/2025,1769,5,SO81747,Bank transfer,65
2701,3/27/2025,Dettol Soap,Personal Care,F,Ogba,10/8/2024,1722,10,SO98981,Debit card,27
3393,3/24/2025,Dano Milk,Dairy,M,Iganmu,1/26/2023,120,1,SO82350,Debit card,50
3144,3/29/2025,Maggi Cubes,Food Seasoning,F,Mafoluku,7/5/2024,700,8,SO99905,Cash Payment,25
1618,2/16/2025,Nescafe Coffee,Beverage,F,Mushin,4/23/2025,700,10,SO69970,Debit card,36
1129,3/14/2025,Dettol Antiseptic,Cleaning,F,Yaba,9/1/2024,1533,1,SO45838,Cash Payment,26
2786,2/14/2025,Hand Sanitizer,Personal Care,M,Yaba,4/20/2025,1843,6,SO26935,Debit card,56
3889,2/1/2025,Indomie Instant Noodles,Food,M,Ikeja,4/17/2024,250,10,SO18343,Bank transfer,49
3759,4/4/2025,Eva Water,Beverage,F,Ibeju lekki,4/25/2023,400,9,SO47387,Bank transfer,46
2349,3/15/2025,Spaghetti,Food,F,Ikeja,11/30/2024,450,6,SO81598,Cash Payment,18
3086,2/20/2025,Golden Morn,Food,F,Fagba,2/17/2023,950,6,SO89731,Bank transfer,27
2337,1/12/2025,Fayrouz,Beverage,M,Ibeju lekki,5/17/2025,500,8,SO23609,Bank transfer,27
3193,2/17/2025,Golden Morn,Food,M,Ikeja,7/1/2024,950,8,SO54046,Cash Payment,62
2834,5/24/2025,Maggi Cubes,Food Seasoning,M,Oshodi,11/12/2022,700,8,SO69965,Bank transfer,69
1040,1/19/2025,Golden Morn,Food,M,Badore,9/12/2023,950,4,SO61215,Debit card,71
1658,4/17/2025,Eva Water,Beverage,F,Surulere,5/10/2025,400,10,SO81656,Cash Payment,68
2528,1/28/2025,Bournvita,Beverage,M,Iganmu,8/6/2024,1150,7,SO71497,Debit card,20
2976,4/17/2025,Morning Fresh Dishwash,Cleaning,F,Ilupeju,1/22/2022,1451,1,SO26751,Cash Payment,68
4125,3/7/2025,Golden Morn,Food,F,Lagos Island,11/24/2022,950,5,SO42551,Bank transfer,20
1817,4/13/2025,Hollandia Yoghurt,Beverage,M,Lakowe,4/7/2025,1500,5,SO27867,Bank transfer,55
2623,1/31/2025,Harpic Toilet Cleaner,Cleaning,M,Iyana ipaja,11/11/2023,1945,6,SO16152,Bank transfer,74
4715,2/26/2025,Dettol Soap,Personal Care,F,Oshodi,3/22/2022,1722,8,SO92277,Debit card,38
4680,5/20/2025,Dettol Antiseptic,Cleaning,M,Mafoluku,6/1/2023,1533,6,SO56313,Debit card,64
2619,2/25/2025,Rice,Food,F,Badore,2/17/2023,25000,9,SO40070,Cash Payment,39
4779,5/20/2025,Coca-Cola,Beverage,M,Sangotedo,5/29/2022,500,6,SO47360,Bank transfer,37
2765,1/27/2025,Omo Detergent,Cleaning,F,Oshodi,1/23/2023,1338,6,SO15290,Debit card,45
2653,5/16/2025,Cerelac,Baby Products,M,Surulere,9/30/2022,8540,3,SO47726,Debit card,68
2994,4/27/2025,Local Broom,Cleaning,M,Agege,4/25/2022,1579,6,SO84315,Bank transfer,66
2056,5/3/2025,Coca-Cola,Beverage,F,Ibeju lekki,3/27/2023,500,7,SO10114,Bank transfer,38
2769,4/19/2025,Eva Water,Beverage,F,Lakowe,9/4/2023,400,9,SO13071,Cash Payment,32
2858,3/31/2025,Dettol Antiseptic,Cleaning,M,Lakowe,4/11/2024,1533,9,SO14004,Debit card,24
4096,5/20/2025,Plantain Chips,Snack,M,Ogba,11/3/2022,1500,4,SO20553,Cash Payment,18
2961,1/20/2025,Pen (Pack of 5),Stationery,F,Sangotedo,12/6/2022,2489,3,SO31633,Cash Payment,23
4923,3/21/2025,Omo Detergent,Cleaning,F,Fadeyi,9/23/2024,1338,4,SO62728,Bank transfer,24
1966,4/2/2025,Maggi Cubes,Food Seasoning,M,Surulere,3/29/2025,700,5,SO59811,Bank transfer,41
4756,5/8/2025,Indomie Instant Noodles,Food,F,Iganmu,3/21/2025,250,1,SO63965,Bank transfer,31
4485,1/10/2025,Plantain Chips,Snack,F,Sangotedo,6/29/2022,1500,3,SO92915,Debit card,47
2885,5/5/2025,Golden Morn,Food,F,Fadeyi,8/5/2022,950,7,SO42863,Debit card,50
4932,2/28/2025,Coca-Cola,Beverage,F,Oshodi,8/28/2022,500,5,SO58709,Bank transfer,52
4137,1/31/2025,Spaghetti,Food,F,Iganmu,2/22/2022,450,2,SO16651,Cash Payment,57
4367,5/10/2025,Lipton Tea,Beverage,F,Agege,12/18/2024,850,8,SO64677,Bank transfer,46
2055,1/25/2025,Milo,Beverage,M,Ikotun,3/29/2024,1200,1,SO67105,Cash Payment,19
3881,3/16/2025,Golden Morn,Food,M,Lagos Island,12/30/2024,950,8,SO49746,Bank transfer,35
1645,1/31/2025,Golden Morn,Food,F,Ogba,5/17/2024,950,1,SO17268,Debit card,25
4699,5/28/2025,Jik Bleach,Cleaning,F,Shomolu,5/16/2022,1442,1,SO20780,Debit card,72
2973,1/24/2025,Golden Morn,Food,F,Fadeyi,7/7/2023,950,4,SO38453,Cash Payment,70
4299,3/8/2025,Maggi Cubes,Food Seasoning,M,Yaba,10/13/2023,700,7,SO41389,Cash Payment,25
1322,5/14/2025,Beans,Food,F,Oshodi,10/10/2024,12000,9,SO40179,Debit card,27
3380,3/2/2025,Milo,Beverage,M,Sangotedo,8/2/2024,1200,2,SO84392,Bank transfer,32
3375,3/25/2025,Friso Gold Milk,Baby Products,F,Ogba,3/10/2024,5884,1,SO88172,Cash Payment,57
3011,1/14/2025,Maggi Cubes,Food Seasoning,M,Ilupeju,10/25/2023,700,2,SO89979,Cash Payment,54
4867,3/1/2025,Always Sanitary Pad,Toiletries,M,Ilupeju,11/15/2024,950,2,SO53932,Debit card,64
3549,2/19/2025,Golden Morn,Food,F,Surulere,1/29/2024,950,10,SO46984,Cash Payment,57
2395,1/16/2025,Always Sanitary Pad,Toiletries,M,Ketu,8/8/2024,950,2,SO27730,Debit card,72
2789,1/25/2025,Eva Water,Beverage,F,Ikeja,8/27/2023,400,6,SO12616,Bank transfer,53
4773,2/21/2025,Coca-Cola,Beverage,F,Iyana ipaja,9/16/2022,500,3,SO86755,Debit card,74
4356,4/22/2025,Indomie Instant Noodles,Food,F,Ikeja,7/19/2022,250,5,SO26021,Bank transfer,74
1703,2/12/2025,Golden Morn,Food,F,Ketu,12/29/2022,950,3,SO82868,Cash Payment,26
2362,5/11/2025,Oral-B Toothbrush,Personal Care,F,Oshodi,3/13/2023,1147,5,SO68464,Bank transfer,42
2072,2/10/2025,Coca-Cola,Beverage,M,Oshodi,3/8/2025,500,3,SO60149,Cash Payment,60
4695,4/4/2025,Eva Water,Beverage,M,Lakowe,1/3/2022,400,4,SO75068,Cash Payment,79
1787,1/25/2025,Eva Water,Beverage,M,Ilupeju,9/23/2024,400,10,SO56657,Bank transfer,45
1938,4/24/2025,Indomie Instant Noodles,Food,M,Mushin,10/12/2024,250,9,SO83322,Cash Payment,66
1296,5/25/2025,School Bag,School Supplies,F,Lakowe,7/18/2024,5999,4,SO82160,Bank transfer,29
1796,1/4/2025,Bournvita,Beverage,F,Badore,10/24/2023,1150,8,SO55647,Debit card,70
2925,4/3/2025,MTN Airtime ?500,Airtime,F,Fagba,5/19/2024,500,4,SO25754,Debit card,33
3376,4/25/2025,Jik Bleach,Cleaning,F,Shomolu,7/28/2024,1442,7,SO51353,Debit card,29
1297,1/8/2025,Bobo Yogurt,Beverage,F,Mafoluku,5/21/2022,1000,6,SO81083,Debit card,39
1050,5/25/2025,Notebook (60 leaves),Stationery,M,Shomolu,7/26/2022,1769,1,SO43623,Debit card,62
2854,1/27/2025,Semovita,Food,F,Ogba,2/16/2024,3400,4,SO39034,Cash Payment,40
1563,3/18/2025,Beans,Food,M,Festac town,12/1/2022,12000,10,SO55489,Debit card,71
4775,3/18/2025,Golden Morn,Food,F,Mafoluku,8/14/2023,950,5,SO54361,Debit card,56
1390,3/19/2025,Semovita,Food,M,Sangotedo,8/24/2023,3400,2,SO75287,Cash Payment,30
3116,4/16/2025,Lux Soap,Personal Care,M,Fagba,11/1/2022,1006,7,SO22414,Cash Payment,72
1619,3/8/2025,Coca-Cola,Beverage,M,Festac town,1/14/2025,500,10,SO55907,Bank transfer,42
2645,5/31/2025,Oral-B Toothbrush,Personal Care,M,Ilupeju,5/8/2022,1147,6,SO87699,Debit card,66
3600,4/12/2025,Friso Gold Milk,Baby Products,F,Ikotun,1/27/2022,5884,3,SO33327,Debit card,67
4835,5/8/2025,Huggies Baby Wipes,Baby Products,F,Yaba,4/7/2024,8052,10,SO75029,Bank transfer,48
1107,4/28/2025,Plantain Chips,Snack,M,Yaba,4/23/2022,1500,5,SO12025,Cash Payment,57
3527,2/7/2025,Shea Butter,Personal Care,F,Ilupeju,9/1/2024,1855,4,SO37483,Debit card,76
4475,5/14/2025,Peak Milk,Dairy,F,Badore,10/5/2024,350,4,SO30555,Bank transfer,40
3816,4/28/2025,Lipton Tea,Beverage,F,Mushin,12/31/2023,850,5,SO70858,Debit card,78
4865,1/31/2025,Always Sanitary Pad,Toiletries,M,Fagba,12/16/2022,950,6,SO67799,Debit card,75
2873,4/4/2025,Golden Morn,Food,F,Iganmu,7/8/2024,950,4,SO26029,Cash Payment,73
2237,5/14/2025,Bread (Small Loaf),Food,M,Ikeja,6/3/2024,1300,9,SO35288,Debit card,68
4970,2/2/2025,Spaghetti,Food,M,Festac town,4/11/2023,450,5,SO11678,Debit card,59
2122,5/20/2025,Nescafe Coffee,Beverage,M,Agege,2/14/2025,700,2,SO26327,Bank transfer,63
1647,1/13/2025,Maggi Cubes,Food Seasoning,M,Ogba,6/30/2024,700,4,SO75271,Cash Payment,31
2393,4/28/2025,Phone Charger,Electronics,M,Ikorodu,10/3/2024,2404,2,SO94689,Bank transfer,61
1831,3/12/2025,Golden Morn,Food,F,Badore,9/11/2022,950,4,SO35762,Bank transfer,52
4837,4/7/2025,Eva Water,Beverage,F,Ilupeju,4/11/2022,400,3,SO18795,Bank transfer,37
1840,2/2/2025,Oral-B Toothbrush,Personal Care,M,Surulere,1/21/2023,1147,3,SO99233,Debit card,56
2343,1/14/2025,Golden Morn,Food,F,Iyana ipaja,2/20/2024,950,1,SO20867,Cash Payment,77
2381,4/17/2025,Huggies Baby Wipes,Baby Products,M,Yaba,7/16/2024,8052,2,SO54859,Debit card,36
1574,2/20/2025,Nescafe Coffee,Beverage,F,Fagba,6/22/2023,700,8,SO33200,Bank transfer,65
1339,4/5/2025,Dettol Antiseptic,Cleaning,M,Oshodi,12/24/2024,1533,6,SO15296,Debit card,40
3902,5/23/2025,Semovita,Food,M,Mafoluku,10/8/2024,3400,9,SO75757,Bank transfer,49
2650,5/3/2025,Jik Bleach,Cleaning,M,Iyana ipaja,9/24/2022,1442,7,SO30077,Cash Payment,32
2659,3/8/2025,Indomie Instant Noodles,Food,F,Ikeja,3/18/2023,250,3,SO73097,Debit card,44
3081,2/12/2025,Phone Charger,Electronics,M,Iyana ipaja,1/5/2023,2404,7,SO74219,Cash Payment,41
4717,4/18/2025,Jik Bleach,Cleaning,M,Ilupeju,6/11/2022,1442,2,SO58314,Debit card,73
4524,3/19/2025,Maggi Cubes,Food Seasoning,M,Iyana ipaja,1/25/2024,700,2,SO96871,Debit card,21
2600,3/26/2025,Hollandia Yoghurt,Beverage,M,Iganmu,12/13/2023,1500,10,SO53119,Bank transfer,49
1948,5/15/2025,Beans,Food,M,Iganmu,4/13/2022,12000,8,SO51904,Debit card,65
2238,4/3/2025,Local Broom,Cleaning,M,Festac town,12/1/2024,1579,2,SO17555,Cash Payment,28
4271,4/5/2025,Friso Gold Milk,Baby Products,M,Fagba,8/10/2023,5884,5,SO65875,Bank transfer,32
2715,1/11/2025,Fayrouz,Beverage,F,Mafoluku,2/14/2022,500,7,SO17508,Debit card,55
4146,1/5/2025,Fayrouz,Beverage,M,Ikeja,5/22/2024,500,3,SO24123,Bank transfer,38
3447,1/11/2025,Jik Bleach,Cleaning,F,Ibeju lekki,4/14/2022,1442,9,SO20423,Cash Payment,40
4799,3/30/2025,Rice,Food,F,Festac town,2/10/2025,25000,10,SO80691,Cash Payment,65
4753,2/6/2025,Coca-Cola,Beverage,F,Lagos Island,12/18/2024,500,10,SO54311,Bank transfer,39
4199,4/16/2025,Plantain Chips,Snack,F,Ibeju lekki,1/2/2024,1500,10,SO83548,Debit card,37
1566,4/3/2025,Beans,Food,F,Ketu,1/6/2022,12000,10,SO85708,Bank transfer,24
1782,3/12/2025,Semovita,Food,F,Agege,4/29/2022,3400,2,SO55336,Cash Payment,71
3312,2/27/2025,Semovita,Food,F,Fagba,4/17/2022,3400,2,SO20990,Cash Payment,73
3839,4/29/2025,Beans,Food,F,Surulere,5/18/2023,12000,10,SO81760,Debit card,66
1596,2/4/2025,Golden Morn,Food,F,Oshodi,5/8/2025,950,8,SO12945,Cash Payment,76
1693,4/14/2025,Phone Charger,Electronics,F,Iyana ipaja,6/4/2022,2404,7,SO13514,Debit card,76
4773,1/16/2025,Dove Body Wash,Personal Care,M,Mafoluku,4/26/2024,1778,9,SO20472,Bank transfer,74
1302,2/12/2025,Shea Butter,Personal Care,M,Ikeja,8/3/2024,1855,5,SO28546,Debit card,58
1621,5/11/2025,Diaper Rash Cream,Baby Products,F,Mafoluku,12/9/2024,8148,2,SO19671,Bank transfer,74
2864,2/27/2025,Johnson's Baby Lotion,Baby Products,M,Lagos Island,5/6/2022,6812,7,SO56601,Debit card,69
4880,2/24/2025,Golden Morn,Food,F,Mafoluku,12/2/2024,950,3,SO16199,Bank transfer,77
1237,4/30/2025,Eva Water,Beverage,F,Agege,11/9/2024,400,4,SO94002,Bank transfer,53
4218,1/10/2025,Nescafe Coffee,Beverage,F,Sangotedo,4/7/2023,700,8,SO39872,Cash Payment,26
2017,1/26/2025,Coca-Cola,Beverage,M,Ikotun,2/8/2022,500,2,SO11224,Debit card,52
2687,5/23/2025,Semovita,Food,F,Ikeja,9/8/2022,3400,5,SO37936,Bank transfer,73
3549,1/4/2025,Morning Fresh Dishwash,Cleaning,M,Fagba,5/10/2022,1451,5,SO39038,Cash Payment,57
3684,5/10/2025,Morning Fresh Dishwash,Cleaning,M,Ibeju lekki,12/27/2024,1451,4,SO22833,Bank transfer,32
4615,5/20/2025,Dettol Antiseptic,Cleaning,F,Ikeja,11/15/2024,1533,5,SO86009,Debit card,62
3122,1/13/2025,Close-Up Toothpaste,Personal Care,F,Lagos Island,10/25/2023,1736,5,SO30765,Debit card,27
3116,2/3/2025,Rice,Food,M,Ogba,12/5/2024,25000,7,SO54687,Debit card,72
2235,1/16/2025,Pen (Pack of 5),Stationery,M,Fadeyi,4/28/2025,2489,8,SO99400,Debit card,52
1465,4/23/2025,Pampers Baby-Dry,Baby Products,F,Ilupeju,10/27/2022,5100,5,SO38517,Bank transfer,24
4448,2/14/2025,Omo Detergent,Cleaning,F,Fadeyi,9/9/2024,1338,6,SO15341,Cash Payment,59
2098,4/3/2025,Hollandia Yoghurt,Beverage,F,Lakowe,2/14/2023,1500,2,SO35069,Debit card,32
4377,3/12/2025,Golden Morn,Food,F,Mafoluku,4/1/2025,950,8,SO14475,Bank transfer,35
2403,5/5/2025,Semovita,Food,F,Agege,2/9/2025,3400,3,SO64773,Cash Payment,24
4055,1/6/2025,Indomie Instant Noodles,Food,F,Festac town,7/9/2023,250,2,SO87223,Bank transfer,30
2222,4/24/2025,Dettol Antiseptic,Cleaning,F,Ikotun,2/9/2025,1533,5,SO48631,Cash Payment,76
3396,4/26/2025,Eva Water,Beverage,M,Surulere,2/27/2023,400,8,SO55288,Cash Payment,62
3205,2/14/2025,Dettol Soap,Personal Care,F,Ibeju lekki,5/8/2022,1722,4,SO11883,Bank transfer,41
3123,3/22/2025,Dano Milk,Dairy,F,Ikorodu,4/30/2022,120,1,SO28863,Bank transfer,53
2441,3/1/2025,Friso Gold Milk,Baby Products,F,Lakowe,5/21/2024,5884,1,SO10320,Bank transfer,40
2693,2/21/2025,Close-Up Toothpaste,Personal Care,M,Badore,1/15/2025,1736,10,SO18820,Cash Payment,29
4441,1/16/2025,Morning Fresh Dishwash,Cleaning,M,Badore,11/21/2024,1451,3,SO84906,Debit card,22
2428,5/24/2025,Friso Gold Milk,Baby Products,F,Oshodi,2/16/2023,5884,9,SO32553,Bank transfer,48
3191,2/16/2025,Sunlight Detergent,Cleaning,F,Iyana ipaja,3/3/2022,1251,1,SO11868,Cash Payment,25
4628,2/12/2025,Golden Morn,Food,M,Mafoluku,5/26/2022,950,4,SO67635,Bank transfer,70
1493,5/25/2025,Nescafe Coffee,Beverage,F,Shomolu,6/12/2024,700,9,SO19276,Bank transfer,45
4376,4/25/2025,Friso Gold Milk,Baby Products,F,Festac town,3/3/2022,5884,2,SO37609,Debit card,72
3254,5/8/2025,Coca-Cola,Beverage,M,Mafoluku,10/16/2022,500,9,SO27110,Debit card,50
2493,2/5/2025,Golden Morn,Food,F,Lakowe,5/6/2023,950,7,SO11443,Debit card,58
4794,3/25/2025,Morning Fresh Dishwash,Cleaning,M,Badore,8/11/2023,1451,4,SO97308,Debit card,61
3782,4/30/2025,Beans,Food,M,Iganmu,5/3/2024,12000,3,SO96148,Debit card,79
1094,3/21/2025,Pampers Baby-Dry,Baby Products,M,Iganmu,9/3/2024,5100,5,SO47492,Debit card,64
4769,1/16/2025,Peak Milk,Dairy,M,Ibeju lekki,1/2/2024,350,9,SO13651,Bank transfer,61
